loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2002,4, Not Graduate, No,1833000.0,4135999.9999999995,14,527,2162000.0,2303000.0,7003000.0,1457000.0, Rejected
2003,3, Graduate, No,2585000.0,9306000.0,14,853,3431000.0,1410000.0,7285000.0,1457000.0, Approved
2004,0, Graduate, No,3102000.0,6439000.0,20,747,1692000.0,1128000.0,11233000.0,2820000.0, Approved
2005,2, Not Graduate, No,4653000.0,14852000.0,16,892,1974000.0,8224999.999999999,14758000.0,5969000.0, Approved
2006,4, Graduate, Yes,3102000.0,9635000.0,8,856,8836000.0,2538000.0,7097000.0,4418000.0, Approved
2007,3, Graduate, No,4042000.0,11092000.0,4,324,6486000.0,1786000.0,13395000.0,2021000.0, Rejected
2008,5, Graduate, No,3713000.0,13442000.0,12,812,5687000.0,6768000.0,14100000.0,5499000.0, Approved
2009,5, Graduate, Yes,3196000.0,10622000.0,2,804,1645000.0,5875000.0,8554000.0,4653000.0, Approved
2010,4, Graduate, No,329000.0,846000.0,8,874,752000.0,470000.0,611000.0,141000.0, Approved
2011,2, Not Graduate, Yes,1786000.0,4700000.0,12,516,1128000.0,1974000.0,6674000.0,2397000.0, Rejected
2012,5, Graduate, Yes,3243000.0,8601000.0,4,402,5922000.0,6157000.0,10904000.0,2867000.0, Rejected
2013,1, Graduate, Yes,1739000.0,5828000.0,12,330,1598000.0,470000.0,4888000.0,1316000.0, Rejected
2014,1, Graduate, No,3713000.0,11280000.0,12,867,9635000.0,4700000.0,14429000.0,4418000.0, Approved
2015,4, Graduate, Yes,4135999.9999999995,16074000.0,16,844,8789000.0,5170000.0,9729000.0,5029000.0, Approved
2016,5, Not Graduate, Yes,1551000.0,3666000.0,8,310,1410000.0,1833000.0,3901000.0,1974000.0, Rejected
2017,4, Not Graduate, No,2726000.0,6674000.0,20,535,4794000.0,1880000.0,9917000.0,1598000.0, Rejected
2018,1, Graduate, Yes,3478000.0,13865000.0,16,323,4700000.0,2067999.9999999998,13818000.0,3807000.0, Rejected
2019,1, Graduate, No,3854000.0,12032000.0,4,686,940000.0,2773000.0,8131000.0,2067999.9999999998, Approved
2020,0, Not Graduate, Yes,1551000.0,4512000.0,8,465,2867000.0,329000.0,4559000.0,940000.0, Rejected
2021,4, Graduate, Yes,2491000.0,5029000.0,12,547,470000.0,4794000.0,5452000.0,2679000.0, Rejected
2022,1, Not Graduate, No,2679000.0,8977000.0,12,649,4418000.0,4794000.0,7708000.0,2115000.0, Approved
2023,2, Not Graduate, No,4230000.0,14570000.0,14,670,10011000.0,2538000.0,14617000.0,6063000.0, Approved
2024,3, Graduate, No,2773000.0,6768000.0,10,408,1128000.0,2397000.0,10810000.0,1739000.0, Rejected
2025,2, Not Graduate, No,2538000.0,5593000.0,6,303,7050000.0,4324000.0,7238000.0,3243000.0, Rejected
2026,0, Graduate, No,4606000.0,16356000.0,14,497,1410000.0,1033999.9999999999,11186000.0,4512000.0, Rejected
2027,4, Graduate, Yes,4606000.0,16027000.0,14,740,3055000.0,7943000.0,12737000.0,2397000.0, Approved
2028,4, Not Graduate, Yes,1786000.0,3854000.0,4,309,5123000.0,1833000.0,4794000.0,1551000.0, Rejected
2029,0, Not Graduate, No,4465000.0,11468000.0,14,769,6768000.0,1128000.0,14476000.0,6674000.0, Approved
2030,3, Graduate, Yes,1175000.0,3337000.0,6,420,1786000.0,1551000.0,4089000.0,1410000.0, Rejected
2031,1, Graduate, No,893000.0,2820000.0,20,540,516999.99999999994,658000.0,2021000.0,611000.0, Rejected
2032,5, Graduate, Yes,2067999.9999999998,4982000.0,20,806,4559000.0,1692000.0,5076000.0,1175000.0, Approved
2033,4, Graduate, Yes,658000.0,1363000.0,6,723,1786000.0,0.0,2209000.0,752000.0, Approved
2034,5, Not Graduate, Yes,1504000.0,5546000.0,16,565,3807000.0,1269000.0,4324000.0,846000.0, Approved
2035,1, Graduate, Yes,1457000.0,4324000.0,16,374,1128000.0,1645000.0,3337000.0,1645000.0, Rejected
2036,4, Graduate, No,2115000.0,4653000.0,10,509,5217000.0,1457000.0,5734000.0,1269000.0, Rejected
2037,3, Not Graduate, Yes,4371000.0,11045000.0,16,728,1645000.0,4653000.0,12831000.0,4606000.0, Approved
2038,2, Graduate, No,3243000.0,8554000.0,20,396,7332000.0,2021000.0,10763000.0,2538000.0, Rejected
2039,0, Not Graduate, Yes,1833000.0,4042000.0,2,667,2021000.0,3102000.0,6345000.0,940000.0, Approved
2040,5, Not Graduate, No,1504000.0,3478000.0,12,583,4418000.0,2585000.0,4982000.0,1692000.0, Approved
2041,1, Not Graduate, Yes,2632000.0,9917000.0,10,459,4559000.0,658000.0,6533000.0,3807000.0, Rejected
2042,4, Not Graduate, Yes,1739000.0,5593000.0,18,635,2867000.0,3008000.0,5264000.0,2209000.0, Approved
2043,3, Not Graduate, No,3948000.0,12784000.0,12,604,10058000.0,4135999.9999999995,11139000.0,2209000.0, Approved
2044,0, Not Graduate, Yes,1974000.0,4182999.9999999995,14,796,1410000.0,752000.0,6251000.0,2256000.0, Approved
2045,4, Graduate, No,1786000.0,3995000.0,10,416,2914000.0,2256000.0,7003000.0,1927000.0, Rejected
2046,3, Graduate, No,1504000.0,3854000.0,8,311,2303000.0,2632000.0,5029000.0,752000.0, Rejected
2047,1, Graduate, No,4559000.0,15933000.0,10,833,11562000.0,7614000.0,13301000.0,3102000.0, Approved
2048,1, Not Graduate, Yes,2021000.0,4418000.0,6,543,3478000.0,2444000.0,6956000.0,1974000.0, Rejected
2049,5, Graduate, Yes,3807000.0,9541000.0,18,751,752000.0,3713000.0,14899000.0,3478000.0, Approved
2050,5, Not Graduate, Yes,4418000.0,10904000.0,14,885,7943000.0,564000.0,16403000.0,2209000.0, Approved
2051,4, Not Graduate, Yes,3807000.0,9118000.0,6,346,3666000.0,4371000.0,13771000.0,2115000.0, Rejected
2052,4, Graduate, No,3055000.0,6815000.0,4,588,4841000.0,4465000.0,10716000.0,3008000.0, Approved
2053,2, Graduate, No,4418000.0,10857000.0,4,488,9447000.0,1645000.0,13442000.0,5123000.0, Rejected
2054,1, Not Graduate, Yes,1222000.0,3102000.0,20,765,987000.0,94000.0,2444000.0,611000.0, Approved
2055,3, Not Graduate, Yes,3760000.0,12032000.0,6,337,4135999.9999999995,235000.0,8883000.0,4606000.0, Rejected
2056,1, Graduate, No,2209000.0,4371000.0,8,515,470000.0,2209000.0,6862000.0,2679000.0, Rejected
2057,2, Graduate, Yes,3572000.0,10481000.0,12,555,987000.0,6486000.0,8318999.999999999,3337000.0, Approved
2058,1, Graduate, Yes,3196000.0,12784000.0,2,702,2162000.0,1128000.0,12737000.0,2961000.0, Approved
2059,2, Not Graduate, Yes,3102000.0,7990000.0,2,457,47000.0,846000.0,10951000.0,3149000.0, Rejected
2060,2, Graduate, No,3854000.0,12784000.0,10,425,5358000.0,2303000.0,13771000.0,2115000.0, Rejected
2061,1, Graduate, Yes,2067999.9999999998,5781000.0,6,583,1128000.0,3713000.0,8084000.0,3102000.0, Approved
2062,1, Not Graduate, No,3901000.0,13724000.0,6,877,6439000.0,4653000.0,14805000.0,4465000.0, Approved
2063,0, Graduate, No,4324000.0,17155000.0,14,522,4935000.0,2491000.0,10528000.0,6204000.0, Rejected
2064,5, Not Graduate, Yes,1269000.0,4089000.0,20,687,1222000.0,564000.0,4230000.0,611000.0, Approved
2065,0, Graduate, No,2867000.0,11092000.0,20,856,1551000.0,2444000.0,8318999.999999999,3008000.0, Approved
2066,4, Not Graduate, Yes,4277000.0,15510000.0,8,543,7379000.0,6768000.0,9165000.0,5264000.0, Rejected
2067,5, Not Graduate, Yes,3572000.0,7238000.0,14,576,1081000.0,1316000.0,11515000.0,2209000.0, Approved
2068,2, Not Graduate, No,3384000.0,7990000.0,10,856,8507000.0,5969000.0,7426000.0,2820000.0, Approved
2069,0, Graduate, Yes,1222000.0,3854000.0,8,722,1645000.0,1974000.0,3337000.0,1504000.0, Approved
2070,4, Graduate, Yes,3055000.0,9494000.0,12,653,8742000.0,658000.0,11186000.0,3008000.0, Approved
2071,5, Graduate, No,4182999.9999999995,16684999.999999998,16,480,8084000.0,5311000.0,11844000.0,2303000.0, Rejected
2072,2, Graduate, Yes,2538000.0,6721000.0,14,477,4794000.0,329000.0,5217000.0,2585000.0, Rejected
2073,0, Graduate, No,141000.0,235000.0,2,885,94000.0,188000.0,329000.0,94000.0, Approved
2074,0, Not Graduate, No,3948000.0,9212000.0,18,530,7990000.0,1692000.0,11374000.0,5781000.0, Rejected
2075,3, Graduate, No,3901000.0,8084000.0,8,870,2209000.0,4135999.9999999995,8601000.0,4700000.0, Approved
2076,4, Not Graduate, No,799000.0,2632000.0,8,395,1269000.0,376000.0,1645000.0,1128000.0, Rejected
2077,2, Not Graduate, No,705000.0,1974000.0,16,771,1175000.0,376000.0,2679000.0,516999.99999999994, Approved
2078,1, Not Graduate, Yes,94000.0,235000.0,2,579,235000.0,47000.0,235000.0,47000.0, Approved
2079,1, Graduate, Yes,470000.0,1739000.0,14,798,940000.0,94000.0,1786000.0,658000.0, Approved
2080,3, Not Graduate, Yes,4135999.9999999995,11797000.0,8,473,8084000.0,282000.0,11468000.0,5828000.0, Rejected
2081,0, Graduate, Yes,470000.0,1504000.0,8,304,235000.0,282000.0,1739000.0,329000.0, Rejected
2082,0, Not Graduate, Yes,4042000.0,10810000.0,14,678,8836000.0,7708000.0,10763000.0,5640000.0, Approved
2083,5, Graduate, Yes,1128000.0,4182999.9999999995,2,745,799000.0,940000.0,4324000.0,987000.0, Approved
2084,1, Graduate, No,1128000.0,4182999.9999999995,8,835,1128000.0,564000.0,2585000.0,516999.99999999994, Approved
2085,5, Not Graduate, Yes,2820000.0,5687000.0,20,848,6533000.0,2256000.0,8460000.0,1692000.0, Approved
2086,5, Not Graduate, No,3572000.0,7661000.0,18,872,2397000.0,893000.0,9729000.0,2350000.0, Approved
2087,3, Not Graduate, No,3760000.0,9447000.0,10,608,4606000.0,7285000.0,12267000.0,2444000.0, Approved
2088,0, Graduate, Yes,2538000.0,9165000.0,16,758,1222000.0,1269000.0,8601000.0,2820000.0, Approved
2089,0, Not Graduate, Yes,658000.0,1739000.0,4,841,1410000.0,470000.0,2162000.0,470000.0, Approved
2090,0, Not Graduate, Yes,376000.0,1222000.0,2,618,141000.0,564000.0,940000.0,235000.0, Approved
2091,4, Graduate, Yes,141000.0,516999.99999999994,4,457,329000.0,47000.0,516999.99999999994,188000.0, Approved
2092,0, Graduate, No,1927000.0,6768000.0,4,844,1269000.0,2820000.0,4653000.0,1974000.0, Approved
2093,2, Not Graduate, No,705000.0,1786000.0,4,776,1316000.0,0.0,2491000.0,658000.0, Approved
2094,1, Not Graduate, No,2162000.0,6533000.0,8,520,6251000.0,3008000.0,4606000.0,1033999.9999999999, Rejected
2095,1, Graduate, Yes,1551000.0,3525000.0,12,648,3008000.0,799000.0,4089000.0,752000.0, Approved
2096,4, Not Graduate, Yes,3713000.0,14758000.0,10,654,7755000.0,7144000.0,11938000.0,2350000.0, Approved
2097,0, Not Graduate, No,3807000.0,12455000.0,20,342,2726000.0,2632000.0,11139000.0,2726000.0, Rejected
2098,5, Not Graduate, No,423000.0,1316000.0,16,808,987000.0,423000.0,1457000.0,376000.0, Approved
2099,1, Graduate, Yes,2303000.0,7144000.0,10,429,2679000.0,3431000.0,6768000.0,1551000.0, Rejected
2100,3, Graduate, Yes,2867000.0,8507000.0,14,538,5546000.0,1974000.0,7614000.0,3525000.0, Rejected
2101,3, Not Graduate, No,2115000.0,7708000.0,6,533,846000.0,2632000.0,5734000.0,1833000.0, Rejected
2102,2, Graduate, Yes,1363000.0,3431000.0,8,394,3619000.0,1222000.0,3619000.0,1880000.0, Rejected
2103,1, Not Graduate, No,3713000.0,13771000.0,2,771,8271999.999999999,6016000.0,9588000.0,1880000.0, Approved
2104,5, Graduate, Yes,1927000.0,4747000.0,4,792,2067999.9999999998,2867000.0,4042000.0,2303000.0, Approved
2105,5, Not Graduate, Yes,3619000.0,7285000.0,8,407,3055000.0,4277000.0,12361000.0,2162000.0, Rejected
2106,0, Not Graduate, No,2632000.0,9071000.0,18,544,3008000.0,1316000.0,9353000.0,3008000.0, Rejected
2107,5, Graduate, No,4230000.0,8460000.0,18,509,11562000.0,2444000.0,9400000.0,2867000.0, Rejected
2108,4, Not Graduate, Yes,3008000.0,8648000.0,16,320,8318999.999999999,1692000.0,6533000.0,3901000.0, Rejected
2109,4, Graduate, No,3243000.0,6909000.0,2,496,5640000.0,3290000.0,7285000.0,1880000.0, Rejected
2110,3, Not Graduate, No,4277000.0,12878000.0,18,652,3995000.0,3431000.0,14899000.0,3196000.0, Approved
2111,2, Graduate, Yes,516999.99999999994,1739000.0,2,806,1269000.0,376000.0,1363000.0,235000.0, Approved
2112,4, Not Graduate, No,799000.0,2115000.0,12,821,1504000.0,893000.0,2303000.0,705000.0, Approved
2113,5, Graduate, Yes,4324000.0,13536000.0,20,618,6721000.0,5076000.0,15933000.0,4982000.0, Approved
2114,2, Not Graduate, Yes,3901000.0,9682000.0,12,729,10528000.0,4230000.0,14758000.0,3948000.0, Approved
2115,5, Not Graduate, Yes,2350000.0,4982000.0,6,839,5922000.0,4042000.0,9306000.0,1645000.0, Approved
2116,3, Graduate, No,1033999.9999999999,3008000.0,2,318,658000.0,987000.0,2021000.0,705000.0, Rejected
2117,2, Graduate, No,2115000.0,4512000.0,16,404,846000.0,2820000.0,7990000.0,1269000.0, Rejected
2118,5, Not Graduate, Yes,1927000.0,4230000.0,6,581,3102000.0,705000.0,5311000.0,1598000.0, Approved
2119,1, Not Graduate, No,1316000.0,3196000.0,18,596,3713000.0,188000.0,3431000.0,705000.0, Approved
2120,1, Not Graduate, No,3102000.0,9729000.0,4,415,6016000.0,5593000.0,8318999.999999999,1833000.0, Approved
2121,3, Not Graduate, Yes,1504000.0,3384000.0,6,728,2256000.0,940000.0,3760000.0,2162000.0, Approved
2122,0, Not Graduate, No,2961000.0,6251000.0,2,666,4135999.9999999995,1880000.0,6674000.0,2303000.0, Approved
2123,2, Graduate, No,2209000.0,8318999.999999999,14,675,2726000.0,3384000.0,6157000.0,3055000.0, Approved
2124,0, Graduate, No,1927000.0,7238000.0,16,304,1410000.0,2444000.0,7614000.0,1457000.0, Rejected
2125,5, Graduate, Yes,3337000.0,7285000.0,4,474,3572000.0,4230000.0,10528000.0,4418000.0, Rejected
2126,4, Graduate, Yes,2303000.0,4794000.0,18,370,5123000.0,1033999.9999999999,6439000.0,3102000.0, Rejected
2127,4, Graduate, No,2632000.0,9541000.0,20,596,2397000.0,5123000.0,5969000.0,3713000.0, Approved
2128,4, Graduate, No,1598000.0,3901000.0,2,567,2679000.0,893000.0,4794000.0,1269000.0, Approved
2129,3, Not Graduate, No,2115000.0,7567000.0,16,671,4935000.0,1692000.0,5828000.0,2726000.0, Approved
2130,2, Graduate, No,141000.0,376000.0,18,819,141000.0,141000.0,423000.0,188000.0, Approved
2131,5, Not Graduate, Yes,3572000.0,10810000.0,10,829,1457000.0,3431000.0,8271999.999999999,3431000.0, Approved
2132,5, Graduate, No,235000.0,564000.0,12,454,658000.0,235000.0,470000.0,141000.0, Rejected
2133,0, Graduate, Yes,2773000.0,7144000.0,16,399,7144000.0,1504000.0,5734000.0,3055000.0, Rejected
2134,0, Graduate, No,3337000.0,9729000.0,10,784,4465000.0,5358000.0,13113000.0,4042000.0, Approved
2135,2, Not Graduate, Yes,3995000.0,12643000.0,6,538,10011000.0,7708000.0,10105000.0,2162000.0, Rejected
2136,0, Graduate, Yes,3008000.0,7943000.0,16,759,7614000.0,3337000.0,7144000.0,1457000.0, Approved
2137,2, Graduate, No,3337000.0,10058000.0,12,699,5358000.0,6298000.0,10622000.0,2256000.0, Approved
2138,5, Not Graduate, No,846000.0,2538000.0,14,347,1786000.0,611000.0,2303000.0,799000.0, Rejected
2139,3, Not Graduate, Yes,3102000.0,11844000.0,20,598,6157000.0,1692000.0,9729000.0,4042000.0, Approved
2140,4, Graduate, Yes,4135999.9999999995,12737000.0,2,406,7661000.0,2914000.0,12267000.0,2726000.0, Approved
2141,2, Not Graduate, No,2256000.0,7426000.0,20,860,799000.0,1551000.0,6298000.0,2397000.0, Approved
2142,5, Graduate, Yes,2067999.9999999998,7755000.0,10,806,1645000.0,2067999.9999999998,5264000.0,1316000.0, Approved
2143,0, Not Graduate, No,940000.0,3243000.0,2,448,1269000.0,1786000.0,3337000.0,752000.0, Approved
2144,2, Graduate, No,3196000.0,10622000.0,20,393,987000.0,1033999.9999999999,9541000.0,3854000.0, Rejected
2145,5, Not Graduate, Yes,3102000.0,7520000.0,12,811,6157000.0,2350000.0,6909000.0,2350000.0, Approved
2146,2, Graduate, No,1551000.0,3713000.0,20,829,2256000.0,987000.0,6204000.0,1222000.0, Approved
2147,3, Not Graduate, No,3478000.0,10998000.0,16,700,9071000.0,1410000.0,9729000.0,4182999.9999999995, Approved
2148,0, Not Graduate, Yes,2115000.0,5828000.0,18,719,4841000.0,94000.0,4324000.0,1457000.0, Approved
2149,1, Not Graduate, Yes,4465000.0,14335000.0,12,430,2538000.0,3760000.0,14476000.0,4935000.0, Rejected
2150,1, Graduate, No,376000.0,1410000.0,4,338,423000.0,470000.0,1222000.0,188000.0, Approved
2151,2, Graduate, No,1880000.0,6110000.0,4,695,3008000.0,3243000.0,7238000.0,2021000.0, Approved
2152,2, Not Graduate, No,3290000.0,12079000.0,18,374,1598000.0,6439000.0,7003000.0,2115000.0, Rejected
2153,3, Graduate, No,1645000.0,3995000.0,18,609,3431000.0,0.0,5969000.0,1175000.0, Approved
2154,3, Graduate, Yes,4559000.0,16920000.0,6,631,1645000.0,2585000.0,13395000.0,3525000.0, Approved
2155,0, Not Graduate, No,1598000.0,5076000.0,6,439,2491000.0,658000.0,5452000.0,893000.0, Rejected
2156,1, Graduate, Yes,2162000.0,6345000.0,20,837,2632000.0,3619000.0,5593000.0,1175000.0, Approved
2157,4, Graduate, No,1786000.0,4888000.0,10,833,3525000.0,1175000.0,6627000.0,1974000.0, Approved
2158,4, Not Graduate, Yes,1974000.0,4512000.0,20,863,3478000.0,423000.0,4277000.0,1598000.0, Approved
2159,2, Graduate, No,1175000.0,4089000.0,4,684,0.0,282000.0,4559000.0,1222000.0, Approved
2160,0, Not Graduate, Yes,3290000.0,11562000.0,6,542,3008000.0,1222000.0,11515000.0,2209000.0, Rejected
2161,1, Not Graduate, No,2491000.0,5405000.0,8,753,4700000.0,1974000.0,6768000.0,1410000.0, Approved
2162,0, Not Graduate, No,3008000.0,6674000.0,2,512,752000.0,4324000.0,10857000.0,1645000.0, Rejected
2163,3, Not Graduate, No,1598000.0,3807000.0,12,385,2867000.0,1880000.0,5029000.0,1880000.0, Rejected
2164,4, Not Graduate, No,3149000.0,8836000.0,2,749,7332000.0,3713000.0,9353000.0,4042000.0, Approved
2165,1, Not Graduate, Yes,2162000.0,4747000.0,4,618,1033999.9999999999,47000.0,6063000.0,2021000.0, Approved
2166,4, Graduate, Yes,423000.0,1175000.0,4,583,611000.0,376000.0,846000.0,516999.99999999994, Approved
2167,0, Graduate, No,2397000.0,9353000.0,18,655,2067999.9999999998,0.0,8037000.0,3337000.0, Approved
2168,0, Not Graduate, Yes,3290000.0,9823000.0,20,380,5546000.0,5076000.0,9917000.0,2914000.0, Rejected
2169,3, Graduate, Yes,1927000.0,6909000.0,6,679,3102000.0,1739000.0,4935000.0,2632000.0, Approved
2170,2, Graduate, No,2162000.0,6956000.0,6,410,6063000.0,3196000.0,7567000.0,2726000.0, Rejected
2171,2, Graduate, Yes,1692000.0,5405000.0,8,590,752000.0,2444000.0,5123000.0,1410000.0, Approved
2172,5, Graduate, No,2773000.0,6486000.0,14,397,5828000.0,282000.0,9588000.0,1410000.0, Rejected
2173,2, Graduate, No,282000.0,987000.0,16,425,423000.0,235000.0,1081000.0,141000.0, Rejected
2174,0, Graduate, No,2303000.0,7708000.0,2,383,1551000.0,1645000.0,7050000.0,2726000.0, Approved
2175,5, Graduate, Yes,3008000.0,11233000.0,6,406,6909000.0,5828000.0,11938000.0,2021000.0, Rejected
2176,2, Graduate, No,3290000.0,9306000.0,10,563,1833000.0,4418000.0,10716000.0,3760000.0, Approved
2177,3, Graduate, Yes,3149000.0,6298000.0,14,782,2303000.0,1880000.0,12126000.0,4512000.0, Approved
2178,1, Not Graduate, Yes,376000.0,1033999.9999999999,4,852,423000.0,94000.0,1033999.9999999999,470000.0, Approved
2179,5, Not Graduate, No,3572000.0,13066000.0,2,753,8648000.0,5734000.0,7943000.0,3760000.0, Approved
2180,5, Graduate, Yes,1504000.0,3572000.0,4,489,2350000.0,1363000.0,4982000.0,893000.0, Rejected
2181,2, Not Graduate, Yes,2303000.0,6486000.0,2,586,4653000.0,658000.0,4653000.0,3290000.0, Approved
2182,3, Not Graduate, No,3384000.0,9776000.0,16,560,987000.0,5029000.0,9917000.0,1692000.0, Approved
2183,3, Graduate, No,2632000.0,9682000.0,6,487,3008000.0,4559000.0,9494000.0,1927000.0, Rejected
2184,4, Graduate, Yes,3431000.0,8601000.0,8,434,4700000.0,1363000.0,12596000.0,3149000.0, Rejected
2185,4, Not Graduate, No,1551000.0,3290000.0,20,504,3854000.0,1504000.0,3431000.0,1175000.0, Rejected
2186,2, Graduate, Yes,4324000.0,11891000.0,4,827,12173000.0,7473000.0,9071000.0,5170000.0, Approved
2187,3, Not Graduate, Yes,3807000.0,10951000.0,20,657,7379000.0,1363000.0,13207000.0,2914000.0, Approved
2188,5, Graduate, No,3102000.0,10058000.0,10,447,5969000.0,5217000.0,9494000.0,3008000.0, Rejected
2189,0, Graduate, Yes,1974000.0,6392000.0,4,834,4089000.0,1598000.0,5640000.0,1457000.0, Approved
2190,2, Graduate, No,2726000.0,10199000.0,8,354,5875000.0,1081000.0,5734000.0,3196000.0, Rejected
2191,2, Graduate, Yes,2632000.0,9870000.0,18,883,4606000.0,752000.0,9823000.0,2820000.0, Approved
2192,0, Not Graduate, Yes,1692000.0,4653000.0,12,641,4841000.0,1128000.0,4277000.0,1269000.0, Approved
2193,1, Graduate, Yes,3619000.0,7943000.0,6,621,10622000.0,3713000.0,12878000.0,4794000.0, Approved
2194,0, Graduate, Yes,3666000.0,10951000.0,10,587,5875000.0,4371000.0,12925000.0,4559000.0, Approved
2195,3, Not Graduate, No,2679000.0,7238000.0,16,424,2209000.0,1410000.0,7708000.0,2632000.0, Rejected
2196,5, Graduate, No,2961000.0,9635000.0,14,515,2021000.0,1692000.0,8601000.0,4277000.0, Rejected
2197,5, Not Graduate, Yes,1081000.0,2209000.0,18,592,752000.0,1833000.0,2914000.0,1316000.0, Approved
2198,4, Graduate, Yes,4512000.0,9353000.0,6,319,1504000.0,7755000.0,13207000.0,3102000.0, Rejected
2199,1, Not Graduate, Yes,470000.0,1833000.0,16,360,1175000.0,141000.0,987000.0,282000.0, Rejected
2200,5, Graduate, Yes,3384000.0,12737000.0,12,535,3948000.0,6016000.0,13207000.0,2256000.0, Rejected
2201,2, Not Graduate, Yes,1786000.0,5358000.0,16,666,4230000.0,1128000.0,3760000.0,1786000.0, Approved
2202,4, Not Graduate, Yes,4371000.0,11562000.0,16,419,8507000.0,0.0,12549000.0,2397000.0, Rejected
2203,2, Not Graduate, Yes,3384000.0,10293000.0,12,640,0.0,5358000.0,6862000.0,1786000.0, Approved
2204,0, Graduate, No,3572000.0,9259000.0,12,545,2021000.0,2444000.0,13865000.0,3431000.0, Rejected
2205,4, Graduate, No,2115000.0,7191000.0,10,843,6204000.0,3243000.0,5076000.0,1033999.9999999999, Approved
